id,name,author,content,tags 
3d5ebbf32fa54a53b605aa941f1250ca,['踏莎美人·清明'],清代 纳兰性德,"
拾翠归迟，踏春期近，香笺小迭邻姬讯。樱桃花谢已清明， 何事绿鬟斜亸、宝钗横。<br>浅黛双弯，柔肠几寸，不堪更惹其他恨。 晓窗窥梦有流莺，也觉个侬憔悴、可怜生。
","清明,郊游,抒情,愁闷"
b0f7fc8a2f06449aa2b361031c35b52b,[],,,"最爱湖东行不足，绿杨阴里白沙堤。,白居易《钱塘湖春行》"
d61d1c508b4c497dbc76fa441ea8a4d5,['水调歌头·沧浪亭'],宋代 苏舜钦,"
潇洒太湖岸，淡伫洞庭山。鱼龙隐处，烟雾深锁渺弥间。方念陶朱张翰，忽有扁舟急桨，撇浪载鲈还。落日暴风雨，归路绕汀湾。<br>丈夫志，当景盛，耻疏闲。壮年何事憔悴，华发改朱颜。拟借寒潭垂钓，又恐鸥鸟相猜，不肯傍青纶。刺棹穿芦荻，无语看波澜。
","豪放,生活,述志"
dc9afacaebbf45c8bd129679bb5c81b0,['青玉案·绿槐烟柳长亭路'],宋代 惠洪,"
绿槐烟柳长亭路。恨取次、分离去。日永如年愁难度。高城回首，暮云遮尽，目断人何处。<br>解鞍旅舍天将暮。暗忆丁宁千万句。一寸柔肠情几许。薄衾孤枕，梦回人静，侵晓潇潇雨。
","婉约,离别,柳树,思念"
b3d5ea0cfa2a478887ca77a507573981,['将赴成都草堂途中有作先寄严郑公五首·其四'],唐代 杜甫,"
常苦沙崩损药栏，也从江槛落风湍。<br>新松恨不高千尺，恶竹应须斩万竿。<br>生理只凭黄阁老，衰颜欲付紫金丹。<br>三年奔走空皮骨，信有人间行路难。
","生活,抒情,感慨"
1075cf3d20034b1abb387c051e262173,['赋新月'],唐代 缪氏子,"
初月如弓未上弦，分明挂在碧霄边。<br>时人莫道蛾眉小，三五团圆照满天。
",志向
217e55c9656c4e17be234a68d7cc2527,['六州歌头·长淮望断'],宋代 张孝祥,"
长淮望断，关塞莽然平。征尘暗，霜风劲，悄边声。黯销凝。追想当年事，殆天数，非人力，洙泗上，弦歌地，亦膻腥。隔水毡乡，落日牛羊下，区脱纵横。看名王宵猎，骑火一川明。笳鼓悲鸣。遣人惊。 <br>念腰间箭，匣中剑，空埃蠹，竟何成。时易失，心徒壮，岁将零。渺神京。干羽方怀远，静烽燧，且休兵。冠盖使，纷驰骛，若为情。闻道中原遗老，常南望、翠葆霓旌。使行人到此，忠愤气填膺。有泪如倾。
","宋词三百首,豪放,爱国,壮志"
930e7dca912349ebaf84282e0a558ad4,[],,,"国危主忧，说者成伍，无益于安危也。,《商君书·农战》"
045fefe85d2b4391965ac7aecf30ffb7,['与崔策登西山'],唐代 柳宗元,"
鹤鸣楚山静，露白秋江晓。连袂度危桥，萦回出林杪。<br>西岑极远目，毫末皆可了。重叠九疑高，微茫洞庭小。<br>迥穷两仪际，高出万象表。驰景泛颓波，遥风递寒筱。<br>谪居安所习，稍厌从纷扰。生同胥靡遗，寿比彭铿夭。<br>蹇连困颠踣，愚蒙怯幽眇。非令亲爱疏，谁使心神悄。<br>偶兹遁山水，得以观鱼鸟。吾子幸淹留，缓我愁肠绕。
","写景,抒怀,无奈,愁苦"
8eaa94152f2147abb95ba7e34fca0a09,"['寒食雨二首', '自我来黄州，已过三寒食。', '年年欲惜春，春去不容惜。', '今年又苦雨，两月秋萧瑟。', '卧闻海棠花，泥污燕支雪。', '暗中偷负去，夜半真有力。', '何殊病少年，病起头已白。']",宋代 苏轼,"
<br>
<br>
","寒食节,写雨,感叹,岁月"
249fb8e1d3e84b989328beb6c60b6262,['游洞庭湖五首·其二'],唐代 李白,"
南湖秋水夜无烟，耐可乘流直上天。<br>且就洞庭赊月色，将船买酒白云边。
","月夜,行舟,写景,抒怀"
56fb22260de24915b4c7fb0dc28b76b1,['梦后寄欧阳永叔'],宋代 梅尧臣,"
不趁常参久，安眠向旧溪。<br>五更千里梦，残月一城鸡。<br>适往言犹在，浮生理可齐。<br>山王今已贵，肯听竹禽啼。
","友情,抒怀,期望"
5037ea65e6e64c9190f930e65a2a8343,['春宫曲'],唐代 王昌龄,"
昨夜风开露井桃，未央前殿月轮高。 <br>平阳歌舞新承宠，帘外春寒赐锦袍。
","唐诗三百首,女子,宫怨"
cf19ecd5748347a4968473c0018b00ed,[],,,"茕茕白兔，东走西顾。,佚名《古艳歌》"
998e0f05e3524ac0b55a274cdda5093a,['无题三首·其一'],宋代 钱惟演,"
误语成疑意已伤，春山低敛翠眉长。<br>鄂君绣被朝犹掩，荀令熏炉冷自香。<br>有恨岂因燕凤去，无言宁为息侯亡？<br>合欢不验丁香结，只得凄凉对烛房。
","爱情,惆怅"
b493d3f7c6204c68a25c4e1492881ef8,['岁暮和张常侍'],魏晋 陶渊明,"
市朝凄旧人，骤骥感悲泉。<br>明旦非今日，岁暮余何言！<br>素颜敛光润，白发一己繁。<br>阔哉秦穆谈，旅力岂未愆！<br>向夕长风起，寒云没西山。<br>洌洌气遂严，纷纷飞鸟还。<br>民生鲜长在，矧伊愁苦缠。<br>屡阙清酤至，无以乐当年。<br>穷通靡攸虑，憔悴由化迁。<br>抚己有深怀，履运增慨然。
","抒情,愁苦,伤怀,忧虑"
505b84309ad84b3e891f79ff883e5404,['与高适薛据同登慈恩寺浮图'],唐代 岑参,"
塔势如涌出，孤高耸天宫。<br>登临出世界，磴道盘虚空。<br>突兀压神州，峥嵘如鬼工。<br>四角碍白日，七层摩苍穹。<br>下窥指高鸟，俯听闻惊风。<br>连山若波涛，奔凑似朝东。(凑 一作：走；似 一作：如)<br>青槐夹驰道，宫馆何玲珑。(馆 一作：观)<br>秋色从西来，苍然满关中。<br>五陵北原上，万古青濛濛。<br>净理了可悟，胜因夙所宗。<br>誓将挂冠去，觉道资无穷。
","唐诗三百首,写塔,景点,写景,忧思"
cb93629dd6bc4ee4b6c3dd0952a16265,['临江仙·未遇行藏谁肯信'],宋代 侯蒙,"
未遇行藏谁肯信，如今方表名踪。无端良匠画形容。当风轻借力，一举入高空。 <br>才得吹嘘身渐稳，只疑远赴蟾宫。雨馀时候夕阳红。几人平地上，看我碧霄中。
","宋词三百首,言志"
cf85f93c409644a093760cbdc3b7300f,['送王郎'],宋代 黄庭坚,"
酌君以蒲城桑落之酒，泛君以湘累秋菊之英。<br>赠君以黟川点漆之墨，送君以阳关堕泪之声。<br>酒浇胸次之磊块，菊制短世之颓龄。<br>墨以传万古文章之印，歌以写一家兄弟之情。<br>江山千里俱头白，骨肉十年终眼青。<br>连床夜语鸡戒晓，书囊无底谈未了。<br>有功翰墨乃如此，何恨远别音书少。<br>炒沙作縻终不饱，缕冰文章费工巧。<br>要须心地收汗马，孔孟行世目杲杲。<br>有弟有弟力持家，妇能养姑供珍鲑。<br>儿大诗书女丝麻，公但读书煮春茶。
","送别,赞美,写人,劝慰"
a802a29ec2c04d9e8c8a37c30e93d828,[],,,"当厄之施甘于时雨，伤心之语毒于阴冰。,《格言联璧·悖凶类》"
1673804f4cc246a7adadf3671ccfbc01,['山坡羊·伏低伏弱'],元代 陈草庵,"
伏低伏弱，装呆装落，是非犹自来着莫。任从他，待如何，天公尚有妨农过，蚕怕雨寒苗怕火。阴，也是错；晴，也是错。
","讽刺,社会,现实"
bcc4bd1136d5403b85524fee252f3602,['过山农家'],唐代 顾况,"
板桥人渡泉声，茅檐日午鸡鸣。<br>莫嗔焙茶烟暗，却喜晒谷天晴。
","江南,山乡,劳动,田园"
a5a060797698422da6b018a87ab0844b,['送客之江宁'],唐代 韩翃,"
春流送客不应赊，南入徐州见柳花。<br>朱雀桥边看淮水，乌衣巷里问王家。<br>千闾万井无多事，辟户开门向山翠。<br>楚云朝下石头城，江燕双飞瓦棺寺。<br>吴士风流甚可亲，相逢嘉赏日应新。<br>从来此地夸羊酪，自有莼羹定却人。(定却 一作：味可)
","赠别,赞美,友人"
17d45701657a4238a2e405fff2262022,['秋怀'],金朝 元好问,"
凉叶萧萧散雨声，虚堂淅淅掩霜清。<br>黄华自与西风约，白发先从远客生。<br>吟似候虫秋更苦，梦和寒鹊夜频惊。<br>何时石岭关山路，一望家山眼暂明？
","秋天,写景,思乡"
d0f21c95b74844d888f539ac4b8acc23,['咏春笋'],唐代 杜甫,"
无数春笋满林生，柴门密掩断行人。<br>会须上番看成竹，客至从嗔不出迎。
",咏物
32275128cffc4ccba93e1bc77a9c09b5,[],,,"毛羽未成，不可以高蜚,《史记·苏秦列传》"
01d0f155c1844a1587214ff1e9fc510b,['醉太平·讥贪小利者'],元代 佚名,"
夺泥燕口，削铁针头，刮金佛面细搜求：无中觅有。鹌鹑嗉里寻豌豆，鹭鸶腿上劈精肉，蚊子腹内刳脂油。亏老先生下手！
","写人,抒情,讽刺"
5f9fdcef2fc545578f991c48cbdb8244,['襄阳寒食寄宇文籍'],唐代 窦巩,"
烟水初销见万家，东风吹柳万条斜。 <br>大堤欲上谁相伴，马踏春泥半是花。
","春天,写景,寒食节,思念"
9708024e30fc4b2c833038fbff433e29,['别东林寺僧'],唐代 李白,"
东林送客处，月出白猿啼。<br>笑别庐山远，何烦过虎溪。
",送别
ca244efe40984c5bbb2ccddc645c73ad,"['昭君怨·赋松上鸥', '晚饮诚斋，忽有一鸥来泊松上，已而复去，感而赋之。']",宋代 杨万里,"
<br>
<br>
","宋词三百首,写鸟,托志"
10f96d85d7a54024a1a07df7a2bd0fd3,['谢张仲谋端午送巧作'],宋代 黄庭坚,"
君家玉女从小见，闻道如今画不成。<br>翦裁似借天女手，萱草石榴偏眼明。
","端午节,送别,劝慰"
45f1aab2dbc546489e280dc31bd1d909,[],,,"不闻不若闻之，闻之不若见之，见之不若知之，知之不若行之。,《荀子·儒效》"
3e5be584fae945368c25c50d00ddd81f,['望江南·江南蝶'],宋代 欧阳修,"
江南蝶，斜日一双双。身似何郎全傅粉，心如韩寿爱偷香。天赋与轻狂。<br>微雨后，薄翅腻烟光。才伴游蜂来小院，又随飞絮过东墙。长是为花忙。
",蝴蝶
739a088188404007ab4427bfc87421d0,['念奴娇·书东流村壁'],宋代 辛弃疾,"
野棠花落，又匆匆过了，清明时节。刬地东风欺客梦，一枕云屏寒怯。曲岸持觞，垂杨系马，此地曾经别。楼空人去，旧游飞燕能说。<br>闻道绮陌东头，行人长见，帘底纤纤月。旧恨春江流不断，新恨云山千叠。料得明朝，尊前重见，镜里花难折。也应惊问：近来多少华发？
","婉约,游子,思念,爱情,恋情"
316fc05a7d1c4dd6bf6d441eb9b36712,['菩萨蛮·雾窗寒对遥天暮'],清代 纳兰性德,"
雾窗寒对遥天暮，暮天遥对寒窗雾。花落正啼鸦，鸦啼正落花。<br>袖罗垂影瘦，瘦影垂罗袖。风翦一丝红，红丝一翦风。
",回文
2ef43d283e19414684b75578a2c9c92f,"['清平乐·雨晴烟晚', '雨晴烟晚。绿水新池满。双燕飞来垂柳院，小阁画帘高卷。', '黄昏独倚朱阑。西南新月眉弯。砌下落花风起，罗衣特地春寒。 ']",五代 冯延巳,"
<br>
","宋词三百首,婉约,写景,妇女,孤独,思念,春天"
ccb51c5d866e4975aff3b762bb93dd86,['浣溪沙·菊节'],宋代 苏轼,"
缥缈危楼紫翠间，良辰乐事古难全。感时怀旧独凄然。<br>璧月琼枝空夜夜，菊花人貌自年年。不知来岁与谁看。
","写景,抒情,离别,愁绪"
d568582ed42b467d80857c4fc61b319f,[],,,"些小吾曹州县吏，一枝一叶总关情。,郑燮《潍县署中画竹呈年伯包大中丞括 / 墨竹图题诗》"
c2ea5c31c3944018810c8f541c1c8c22,"['江上', '吴头楚尾路如何？烟雨秋深暗自波。', '晚趁寒潮渡江去，满林黄叶雁声多。']",清代 王士祯,"
<br>
",秋天
ffec89b8fa0542c88db94cefb9a8d25c,['集灵台·其二'],唐代 张祜,"
虢国夫人承主恩，平明骑马入宫门。<br>却嫌脂粉污颜色，淡扫蛾眉朝至尊。
","唐诗三百首,写人,讽刺"
3c04cfbb28024b4ab21c2f913399309a,['浣溪沙·燕垒雏空日正长'],明代 汤允绩,"
燕垒雏空日正长，一川残雨映斜阳。鸬鹚晒翅满鱼梁。<br>榴叶拥花当北户，竹根抽笋出东墙。小庭孤坐懒衣裳。
","婉约,写景,抒怀"
a53512fe5fe34384a41338508d6feabb,['落梅'],宋代 刘克庄,"
一片能教一断肠，可堪平砌更堆墙？<br>飘如迁客来过岭，坠似骚人去赴湘。<br>乱点莓苔多莫数，偶粘衣袖久犹香。<br>东风谬掌花权柄，却忌孤高不主张。
","写花,梅花,抒怀,惆怅"
5cfd7f64634444eaadcfebbeb173f767,['卜算子·感旧'],宋代 苏轼,"
蜀客到江南，长忆吴山好。吴蜀风流自古同，归去应须早。<br>还与去年人，共藉西湖草。莫惜尊前仔细看，应是容颜老。
","岁月,怀念"
224e93b98dfe4c269e118afc524f8255,[],,,"太平本是将军定，不许将军见太平。,《水浒传·第一百一十四回》"
e5be67e7bd7947afbb9bad80d4713766,"['春望词四首·其四', '那堪花满枝，翻作两相思。', '玉箸垂朝镜，春风知不知。']",唐代 薛涛,"
<br>
","相思,悲伤"
9b907e47dccc4702ba7968ddc8b503be,"['赠王桂阳', '松生数寸时，遂为草所没。', '未见笼云心，谁知负霜骨。', '弱干可摧残，纤茎易陵忽。', '何当数千尺，为君覆明月。']",南北朝 吴均,"
<br>
","咏物,松树,言志,怀才不遇"
76e637d9dc8440afb0be2710af95f080,['喜迁莺·晋师胜淝上'],宋代 李纲,"
长江千里。限南北、雪浪云涛无际。天险难逾，人谋克庄，索虏岂能吞噬。阿坚百万南牧，倏忽长驱吾地。破强敌，在谢公处画，从容颐指。 <br>奇伟。淝水上，八千戈甲，结阵当蛇豕。鞭弭周旋，旌旗麾动，坐却北军风靡。夜闻数声鸣鹤，尽道王师将至。延晋祚，庇烝民，周雅何曾专美。
","长江,咏史怀古"
f08e8885dd334e7a85faf885a165b5aa,['清平乐·发汉儿村题壁'],清代 纳兰性德,"
参横月落，客绪从谁托。望里家山云漠漠，似有红楼一角。<br>不如意事年年，消磨绝塞风烟。输与五陵公子，此时梦绕花前。
","写景,抒情,思乡,孤寂"
903552d707a74388b9496b05681e7407,['寒食诗'],唐代 云表,"
寒食时看郭外春，野人无处不伤神。<br>平原累累添新冢，半是去年来哭人。
","寒食节,感叹,人生"
001f7870cf064dfa96e4b5dc223e0034,[],,,"精诚由中，故其文语感动人深。,《论衡·卷十三·超奇篇》"
e88f02dee8254c2da126c05946b48d6c,['田园乐七首·其一'],唐代 王维,"
厌见千门万户，经过北里南邻。<br>官府鸣珂有底，崆峒散发何人。
",田园
3ba614cb86a84e30b42472403ed1d607,"['酬张祜处士见寄长句四韵', '七子论诗谁似公，曹刘须在指挥中。', '荐衡昔日知文举，乞火无人作蒯通。', '北极楼台长挂梦，西江波浪远吞空。', '可怜故国三千里，虚唱歌词满六宫。']",唐代 杜牧,"
<br>
","赞美,友人,怀才不遇"
aaf169bd470b402e9b6e519a70c19517,['戏题阶前芍药'],唐代 柳宗元,"
凡卉与时谢，妍华丽兹晨。<br>欹红醉浓露，窈窕留馀春。<br>孤赏白日暮，暄风动摇频。<br>夜窗蔼芳气，幽卧知相亲。<br>愿致溱洧赠，悠悠南国人。
","咏物,牡丹,隐喻"
0c4337e989954ca4aeac2b490265bafd,['沁园春·问杜鹃'],宋代 陈人杰,"
为问杜鹃，抵死催归，汝胡不归？似辽东白鹤，尚寻华表；海中玄鸟，犹记乌衣。吴蜀非遥，羽毛自好，合趁东风飞向西。何为者，却身羁荒树，血洒芳枝？<br>兴亡常事休悲。算人世荣华都几时。看锦江好在，卧龙已矣；玉山无恙，跃马何之。不解自宽，徒然相劝，我辈行藏君岂知？闽山路，待封侯事了，归去非迟。
","抒怀,志向,积极"
eea508a58d0a4a62b9c8591cf7558a84,['南乡子·咏瑞香'],清代 顾太清,"
花气霭芳芬，翠幕重帘不染尘。梦里真香通鼻观，氤氲。不是婷婷倩女魂。<br>细蕊缀纷纷，淡粉轻脂最可人。懒与凡葩争艳冶，清新。赢得嘉名自冠群。
","咏物,写花,品格"
0f39a981feea4b62962dd4cde3e13f1b,[],,,"万物并育而不相害。道并行而不相悖。,《中庸·第三十章》"
409e520c9ba54497a307f05c23b9d9e7,"['齐天乐·蟋蟀', '丙辰岁，与张功父会饮张达可之堂。闻屋壁间蟋蟀有声，功父约予同赋，以授歌者。功父先成，辞甚美。予裴回末利花间，仰见秋月，顿起幽思，寻亦得此。蟋蟀，中都呼为促织，善斗。好事者或以三二十万钱致一枚，镂象齿为楼观以贮之。']",宋代 姜夔,"
<br>
<br>
","宋词三百首,咏物,抒情"
4ac342e6ce2b40dfaa74a8a41dad2595,['筹笔驿'],唐代 李商隐,"
猿鸟犹疑畏简书，风云常为护储胥。<br>徒令上将挥神笔，终见降王走传车。<br>管乐有才原不忝，关张无命欲何如？<br>他年锦里经祠庙，梁父吟成恨有余。
","唐诗三百首,咏史怀古,典故,写人"
0335711d9c2b4a4bbad67b721a99d506,"['酬张祜处士见寄长句四韵', '七子论诗谁似公，曹刘须在指挥中。', '荐衡昔日知文举，乞火无人作蒯通。', '北极楼台长挂梦，西江波浪远吞空。', '可怜故国三千里，虚唱歌词满六宫。']",唐代 杜牧,"
<br>
","赞美,友人,怀才不遇"
3bf49bf9cafc454e93a7b204186bcec7,['垂丝钓近·云麓先生以画舫载洛花宴客'],宋代 吴文英,"
听风听雨，春残花落门掩。乍倚玉阑，旋剪夭艳。携醉靥。放溯溪游缆。波光撼。映烛花黯澹。 <br>碎霞澄水，吴宫初试菱鉴。旧情顿减。孤负深杯滟。衣露天香染。通夜饮。问漏移几点。
","赏花,饮酒"
e25b5045ecaf4d6ab893d4c81f0694dc,['春夜闻笛'],唐代 李益,"
寒山吹笛唤春归，迁客相看泪满衣。 <br>洞庭一夜无穷雁，不待天明尽北飞。
","音乐,思归"
ac0ae9466a2444c78f7f1230c78b8e00,[],,,"长条别有风流处，密映钱塘苏小家。,寇准《柳·晓带轻烟间杏花》"
2a15436e5ecd4a9ea0b59a2413929984,['隋宫'],唐代 李商隐,"
乘兴南游不戒严，九重谁省谏书函。 <br>春风举国裁宫锦，半作障泥半作帆。
","唐诗三百首,咏史怀古,讽刺"
6b7be308efa74a27b15ffd85fc796095,['赠柳'],唐代 李商隐,"
章台从掩映，郢路更参差。<br>见说风流极，来当婀娜时。<br>桥回行欲断，堤远意相随。<br>忍放花如雪，青楼扑酒旗。
","咏柳,惜别"
e0a5013361a043d3a9d91107ef7e9a34,"['木兰花令·凌歊台上青青麦', '当涂解印后一日，郡中置酒，呈郭功甫。']",宋代 黄庭坚,"
<br>
<br>
","抒怀,感慨,仕途"
eb7bc233704d4da5840745a462aacd82,['莲藕花叶图'],元代 吴师道,"
玉雪窍玲珑，纷披绿映红。<br>生生无限意，只在苦心中。
","题画,咏物,荷花,生活,哲理"
62b3c3078c024224b06422b93cc0d6e9,['古东门行'],唐代 柳宗元,"
汉家三十六将军，东方雷动横阵云。<br>鸡鸣函谷客如雾，貌同心异不可数。<br>赤丸夜语飞电光，徼巡司隶眠如羊。<br>当街一叱百吏走，冯敬胸中函匕首。<br>凶徒侧耳潜惬心，悍臣破胆皆杜口。<br>魏王卧内藏兵符，子西掩袂真无辜。<br>羌胡毂下一朝起，敌国舟中非所拟。<br>安陵谁辨削砺功，韩国讵明深井里。<br>绝胭断骨那下补，万金宠赠不如土。
","借古讽今,讽刺"
8b0b0ef16a074f26ad17bf751e0ffc3e,[],,,"杜鹃再拜忧天泪，精卫无穷填海心。,黄遵宪《赠梁任父母同年 / 题梁任父同年》"
db80f5d5a8634f5b821d508d00bf0c35,['破阵乐·露花倒影'],宋代 柳永,"
露花倒影，烟芜蘸碧，灵沼波暖。金柳摇风树树，系彩舫龙舟遥岸。千步虹桥，参差雁齿，直趋水殿。绕金堤、曼衍鱼龙戏，簇娇春罗绮，喧天丝管。霁色荣光，望中似睹，蓬莱清浅。 <br>时见。凤辇宸游，鸾觞禊饮，临翠水、开镐宴。两两轻舠飞画楫，竞夺锦标霞烂。罄欢娱，歌鱼藻，徘徊宛转。别有盈盈游女，各委明珠，争收翠羽，相将归远。渐觉云海沈沈，洞天日晚。
","游春,写花,写景"
4a6d533922774434b0ccaad9377cd21a,['摸鱼儿·送座主德清蔡先生'],清代 纳兰性德,"
问人生、头白京国，算来何事消得。不如罨画清溪上，蓑笠扁舟一只。人不识，且笑煮、鲈鱼趁著莼丝碧。无端酸鼻，向岐路消魂，征轮驿骑，断雁西风急。<br>英雄辈，事业东西南北。临风因甚泣。酬知有愿频挥手，零雨凄其此日。休太息，须信道、诸公衮衮皆虚掷。年来踪迹。有多少雄心，几翻恶梦，泪点霜华织。
","赠别,抒怀,愤懑"
ea055a3e4b004ab5af7c3dd4bc65329b,['艳歌何尝行'],未知 佚名,"
　　飞来双白鹄，乃从西北来。十十五五，罗列成行。妻卒被病，行不能相随。五里一返顾，六里一徘徊。“吾欲衔汝去，口噤不能开；吾欲负汝去，毛羽何摧颓。乐哉新相知，忧来生别离。躇蹰顾群侣，泪下不自知。”“念与君别离，气结不能言。各各重自爱，道远归还难。”“妾当守空房，闭门下重关。若生当相见，亡者会黄泉。”今日乐相乐，延年万岁期。
","乐府,写鸟,寓人"
7f9dc5f218ae4d519ec76afae72c83a3,['寄和州刘使君'],唐代 张籍,"
别离已久犹为郡，闲向春风倒酒瓶。<br>送客特过沙口堰，看花多上水心亭。<br>晓来江气连城白，雨后山光满郭青。<br>到此诗情应更远，醉中高咏有谁听。
","写人,友人"
72ab8aff29e84792bd6d9c8b044da4e4,['田园作'],唐代 孟浩然,"
弊庐隔尘喧，惟先养恬素。<br>卜邻近三径，植果盈千树。<br>粤余任推迁，三十犹未遇。<br>书剑时将晚，丘园日已暮。<br>晨兴自多怀，昼坐常寡悟。<br>冲天羡鸿鹄，争食羞鸡鹜。<br>望断金马门，劳歌采樵路。<br>乡曲无知己，朝端乏亲故。<br>谁能为扬雄，一荐甘泉赋。
","田园,抒情,怀才不遇"
366a3d59a1db46ff90288debef0c4e6d,[],,,"如何亡国恨，尽在大江东！,屈大均《秣陵》"
1dfc5b490ca946a68c2148402cdbc718,['浣溪沙·庭院沉沉白日斜'],明代 夏言,"
庭院沉沉白日斜，绿阴满地又飞花。瞢腾春梦绕天涯。<br>帘幕受风低乳燕，池塘过雨急鸣蛙。酒醒明月照窗纱。
","婉约,写景,抒怀"
b2915aea29b244149af86e19e1c3a4d6,['宿云梦馆'],宋代 欧阳修,"
北雁来时岁欲昏，私书归梦杳难分。<br>井桐叶落池荷尽，一夜西窗雨不闻。
","相思,思乡,愁绪"
cd482e5f0a72449fa958184cac23cf8e,['即日'],唐代 李商隐,"
小苑试春衣，高楼倚暮晖。<br>夭桃惟是笑，舞蝶不空飞。<br>赤岭久无耗，鸿门犹合围。<br>几家缘锦字，含泪坐鸳机。
","女子,怀人,惆怅,同情"
1439e8d903144ea0a0b08f56c2606611,['清平乐·年年雪里'],宋代 李清照,"
年年雪里，常插梅花醉。挼尽梅花无好意，赢得满衣清泪。<br>今年海角天涯，萧萧两鬓生华。看取晚来风势，故应难看梅花。
","宋词三百首,宋词精选,梅花,伤怀"
0606caf4a49e468683523cf0989535f7,['浪淘沙慢·晓阴重'],宋代 周邦彦,"
晓阴重，霜凋岸草，雾隐城堞。南陌脂车待发，东门帐饮乍阕。正拂面、垂杨堪揽结。掩红泪、玉手亲折。念汉浦、离鸿去何许？经时信音绝。<br>情切，望中地远天阔。向露冷风清，无人处，耿耿寒漏咽。嗟万事难忘，惟是轻别。翠尊未竭，凭断云、留取西楼残月。<br>罗带光消纹衾叠，连环解、旧香顿歇。怨歌永、琼壶敲尽缺。恨春去、不与人期，弄夜色、空馀满地梨花雪。
","宋词精选,离别,离情,相思"
46d562a485d04ab6802f39959114126e,[],,,"狡兔死，走狗烹；飞鸟尽，良弓藏；敌国破，谋臣亡。,《资治通鉴·汉纪三》"
fcfc0076376949808a036058e844476c,['秋夜寄僧'],唐代 欧阳詹,"
尚被浮名诱此身，今时谁与德为邻。<br>遥知是夜檀溪上，月照千峰为一人。
","写人,抒情"
a2ff5818398b45319ba27ea0d621ac9c,['绿章封事'],唐代 李贺,"
青霓扣额呼宫神，鸿龙玉狗开天门。<br>石榴花发满溪津，溪女洗花染白云。<br>绿章封事咨元父，六街马蹄浩无主。<br>虚空风气不清冷，短衣小冠作尘土。<br>金家香弄千轮鸣，扬雄秋室无俗声。<br>愿携汉戟招书鬼，休令恨骨填蒿里。
","写景,抒情,同情,百姓"
3ca96e1236c848318e32bc4bff52ad9c,['喜晴'],宋代 范成大,"
窗间梅熟落蒂，墙下笋成出林。<br>连雨不知春去，一晴方觉夏深。
",夏天
a1dfcb9510694b468bafbdf34ff992ac,['减字木兰花·送东武令赵昶失官归海州'],宋代 苏轼,"
贤哉令尹，三仕已之无喜愠。我独何人，犹把虚名玷缙绅。<br>不如归去，二顷良田无觅处。归去来兮，待有良田是几时。
","赠别,慰勉"
b8455ddd2aff4d82ab65238ae9811882,['望月有怀'],唐代 李白,"
清泉映疏松，不知几千古。<br>寒月摇清波，流光入窗户。<br>对此空长吟，思君意何深。<br>无因见安道，兴尽愁人心。
","月夜,怀人"
e95dcf35feb4427aaec5f68c1de7dac0,[],,,"镜湖三百里，菡萏发荷花。,李白《子夜吴歌·夏歌》"
f3d49b08d8dd45ec9444e484962e237f,['文章'],宋代 陆游,"
文章本天成，妙手偶得之。<br>粹然无疵瑕，岂复须人为？<br>君看古彝器，巧拙两无施。<br>汉最近先秦，固已殊淳漓。<br>胡部何为者，豪竹杂哀丝。<br>后夔不复作，千载谁与期？
",哲理
1051bffcaff44ddd80b28c0c15eb70f1,['谒金门·柳丝碧'],宋代 陈克,"
柳丝碧。柳下人家寒食。莺语匆匆花寂寂。玉阶春藓湿。 <br>闲凭薰笼无力。心事有谁知得。檀炷绕窗灯背壁。画檐残雨滴。
","婉约,柳树,寒食节,写景"
4e74afa7c02546e8a6cbc7ec7361aa5d,['春雪'],唐代 韩愈,"
新年都未有芳华，二月初惊见草芽。 <br>白雪却嫌春色晚，故穿庭树作飞花。
","春天,写雪,写景"
7bc1ac4a483f4970b618a6a4d046136b,['假乐'],先秦 佚名,"
假乐君子，显显令德，宜民宜人。受禄于天，保右命之，自天申之。<br>干禄百福，子孙千亿。穆穆皇皇，宜君宜王。不愆不忘，率由旧章。<br>威仪抑抑，德音秩秩。无怨无恶，率由群匹。受福无疆，四方之纲。<br>之纲之纪，燕及朋友。百辟卿士，媚于天子。不解于位，民之攸塈。
","诗经,赞颂,写人"
c49b13ef7da749229d0c4e9f3e311ace,['小梁州·秋'],元代 贯云石,"
芙蓉映水菊花黄，满目秋光。枯荷叶底鹭鸶藏。金风荡，飘动桂枝香。〔幺〕雷峰塔畔登高望，见钱塘一派长江。湖水清，江湖漾，天边斜月，新雁两三行。
","秋天,写景"
8f19cb740e854f03bbfb96426c207d44,[],,,"月有盈亏花有开谢，想人生最苦离别。,张鸣善《普天乐·咏世》"
e4f915760a4040d0ba6db8f50272a36e,['九日五首·其一'],唐代 杜甫,"
重阳独酌杯中酒，抱病起登江上台。<br>竹叶于人既无分，菊花从此不须开。<br>殊方日落玄猿哭，旧国霜前白雁来。<br>弟妹萧条各何在，干戈衰谢两相催！
","重阳节,登高,饮酒,思念"
4774ea8cbcf9462a8c4c16abb0d98187,['渔家傲·雪里已知春信至'],宋代 李清照,"
雪里已知春信至，寒梅点缀琼枝腻。香脸半开娇旖旎，当庭际，玉人浴出新妆洗。<br>造化可能偏有意，故教明月玲珑地。共赏金尊沈绿蚁，莫辞醉，此花不与群花比。
","咏物,梅花"
